churn,SeniorCitizen,tenure,MonthlyCharges,TotalCharges
0,0.0,-0.7793283845468723,0.47347129319151315,-0.5370104510478352
0,0.0,0.6825084294854213,0.7472769444392853,0.7740541362149195
0,0.0,-1.2260007443900731,-0.4155723575467352,-0.933411125931877
1,0.0,-1.2260007443900731,0.6202707086195357,-0.9122790191753813
0,0.0,0.8043281639881125,0.5905809392071265,0.913485703806559
0,0.0,1.4946399928366956,0.07595826939203676,0.9297549609700966
1,0.0,-0.6981152282117449,1.2289109815739205,-0.33758879884629245
0,0.0,1.2510005238313133,1.2470547295481709,1.8517243524608111
0,0.0,0.07340975697196568,-1.2171961316817792,-0.5760701139074025
0,0.0,1.6164597273393868,1.5060154960897383,2.5430557346855096
0,0.0,0.601295273150294,1.2750950673265569,1.1327845338373823
0,0.0,1.129180789328622,0.9254155609137397,1.466057801793483
0,0.0,1.6164597273393868,-0.6514410812119847,0.35065007995062614
0,0.0,-0.5762954937090538,-0.24568089924239467,-0.54792385082558
1,0.0,-0.9417546972171271,1.0738644079757849,-0.5926755127478724
0,0.0,-1.1853941662225094,0.44378152377910396,-0.8674825383628313
0,0.0,0.601295273150294,0.5625406014287404,0.6591609110393595
0,0.0,-0.048409977530725457,0.5724371912328766,0.14233187803293407
0,0.0,0.7231150076529851,-1.3755415685479606,-0.5596664000730919
0,0.0,-0.9011481190495634,0.5938798024751717,-0.5791850267803111
0,0.0,-1.2666073225576369,-0.4221700840828262,-0.954901783810434
0,0.0,0.8043281639881125,-1.367294410377847,-0.4880682228864497
0,0.0,1.2103939456637496,-1.2402881745580971,-0.33839553887093077
0,0.0,-1.1853941662225094,0.08750429083019565,-0.8973767381647031
0,0.0,0.5606886949827302,-0.20444510839182656,0.2282272812117759
0,0.0,-0.9823612753846909,-0.23743374107228105,-0.7607463512141687
0,0.0,0.5200821168151665,-1.1858569306353475,-0.43161883060690304
1,0.0,-1.2666073225576369,0.5773854861349446,-0.9413216600623574
0,0.0,-0.8605415408819997,-0.37268713506214446,-0.7235018534100375
1,0.0,-1.0229678535522546,0.4388332288770361,-0.7541803837914187
0,0.0,0.39826238231247535,1.3839575551720567,0.9626520264192328
0,0.0,0.6825084294854213,-1.3755415685479606,-0.5406407811587072
0,0.0,-0.9417546972171271,1.2355087081100116,-0.5651118952393999
0,0.0,0.11401633513952938,0.009981004031127567,0.016054654731923516
0,0.0,0.6419018513178576,-1.3590472522077335,-0.5031497794581586
0,0.0,0.5606886949827302,-1.3821392950840516,-0.5613695179028837
0,0.0,-0.1296231338658529,-0.9268961640937796,-0.5245507995562004
0,0.0,-0.08901655569828917,0.6664547943721717,0.17504966792103974
0,0.0,1.3728202583340043,0.730782628099058,1.5841779870675963
0,0.0,1.3322136801664408,1.6231251421053516,2.2083930811314203
0,0.0,1.6164597273393868,1.288290520398739,2.3661779842835795
1,0.0,-0.819934962714436,0.5641900330627629,-0.5612574706772395
0,0.0,1.575853149171823,0.16502757762926348,1.1514291921845765
1,0.0,-1.1041810098873819,-1.3458517991355514,-0.9258591429234582
0,0.0,0.8043281639881125,-1.3475012307695742,-0.4806506965488038
0,0.0,-1.2666073225576369,-1.373892136913938,-0.9678320336497745
0,0.0,-1.2666073225576369,-1.3986336114242788,-0.9681681753267072
0,0.0,0.2358360696422205,1.0936575875840573,0.6391044576490481
1,0.0,1.4540334146691318,1.5884870777908746,2.4346612485973127
0,0.0,-1.1041810098873819,-1.2386387429240744,-0.9319769214436314
0,0.0,1.6164597273393868,1.395503576610216,2.2962605154816003
0,0.0,-0.007803399363161748,-1.0456552417434157,-0.5611230140064665
0,0.0,0.4388689604800391,1.0722149763417617,0.7805976941925408
0,0.0,1.6164597273393868,-1.4002830430583015,-0.36589192804401677
1,0.0,0.9261478984908036,1.1513876947748527,1.3711313922277188
0,0.0,0.8043281639881125,-0.12857125322678112,0.3866172393824135
0,0.0,0.4388689604800391,0.983145668104535,0.7952982901970593
0,0.0,1.291607101998877,-0.23908317270630366,0.5574892584898147
0,0.0,-1.1853941662225094,0.9237661292797166,-0.865555326081751
0,0.0,0.1546229133070931,-1.0159654723310068,-0.47206787906445835
1,0.0,-0.9011481190495634,1.2668479091564433,-0.49972113435344623
0,0.0,0.35765580414491166,-1.3590472522077335,-0.6025804874948195
0,0.0,-0.2108362902009803,0.7703689873156035,-0.012562206697604479
0,0.0,0.9667544766583673,1.2520030244502387,1.4950780332353302
0,0.0,-1.0635744317198181,-1.3573978205737107,-0.9263521507162926
1,0.0,-1.1853941662225094,0.4140917543666952,-0.8740036868953235
0,0.0,-1.0229678535522546,-0.3677388401600761,-0.8198624674640473
0,0.0,-1.1447875880549456,-1.3524495256716424,-0.9486943675097456
0,0.0,0.032803178804401964,0.8940763598673078,0.3800736814047924
0,0.0,1.6164597273393868,-1.2633802174344153,-0.20423019088456862
0,0.0,-1.2666073225576369,-1.3887370216201425,-0.968033718655934
0,0.0,-0.7793283845468723,0.7951104618259444,-0.4320446100643509
1,0.0,-0.2920494465361077,-0.10712864198448574,-0.3034143950248122
0,0.0,1.413426836501568,-0.37268713506214446,0.48425519180876714
1,0.0,-1.2666073225576369,-0.870815488537007,-0.9609971528854785
1,0.0,-1.2260007443900731,-0.5772166576809621,-0.9404701011474614
0,0.0,0.4388689604800391,-1.1924546571714383,-0.44434739544008384
0,0.0,-0.37326260287123514,0.4338849339749677,-0.17978148624900475
0,0.0,1.291607101998877,-1.373892136913938,-0.40421207921433233
0,0.0,1.007361054825931,-1.3936853165222105,-0.4522579295705642
1,0.0,-0.9823612753846909,0.3068786981552181,-0.7242637745444179
0,0.0,1.1697873674961858,1.2932388153008068,1.6993625350298311
0,0.0,1.291607101998877,0.7406792179031942,1.3936080656919452
0,0.0,1.3322136801664408,1.2272615499398978,1.8990082816826623
0,0.0,-1.1853941662225094,-1.3936853165222105,-0.9493890603087396
1,0.0,-1.2666073225576369,-0.5343314351963714,-0.9564256260791951
0,0.0,-0.08901655569828917,0.08750429083019565,-0.11190327695374991
0,0.0,-0.6981152282117449,0.25244745423246806,-0.49669585926105286
0,0.0,-0.9823612753846909,0.2211082531860362,-0.7239500423126143
1,0.0,-1.0229678535522546,1.0936575875840573,-0.6830976238427399
0,0.0,1.5352465710042593,1.527458107332034,2.577499051848536
0,0.0,1.2103939456637496,0.8000587567280123,1.360531724681778
0,0.0,-1.0635744317198181,-1.3903864532541652,-0.92601600903936
0,0.0,-0.7387218063793085,0.6285178667896493,-0.46021328259130223
0,0.0,-0.4138691810387989,0.7357309230011264,-0.16030767843204322
0,0.0,-0.4138691810387989,-1.3755415685479606,-0.7886909292898315
0,0.0,-0.6575086500441811,0.07925713266008202,-0.5179400132431927
0,0.0,-0.9011481190495634,-1.1924546571714383,-0.8641211215935053
0,0.0,-0.7793283845468723,-0.19289908695366745,-0.6342226240167409
1,0.0,-0.49508233737392626,0.678000815810331,-0.26321185046367424
0,0.0,-1.2260007443900731,0.25904518076855904,-0.9162903098534436
0,0.0,0.8449347421556762,0.39759743802646796,0.7971582741427531
0,0.0,-0.8605415408819997,-1.360696683841756,-0.8720540651691144
0,0.0,1.4946399928366956,-1.3837887267180742,-0.3658022902635014
1,0.0,-1.1447875880549456,0.2986315399851045,-0.854529879078362
0,0.0,1.6164597273393868,0.8973752231353531,1.826289632239578
0,0.0,-0.6575086500441811,-1.367294410377847,-0.8328375361936453
0,0.0,0.4388689604800391,0.7390297862691716,0.6093671239630781
1,0.0,-1.2260007443900731,1.4037507347803295,-0.868065183936181
0,0.0,-0.7387218063793085,0.6631559311041264,-0.44723821386170415
1,0.0,0.8449347421556762,1.088709292681989,1.2641487011826393
0,0.0,-0.007803399363161748,-1.3623461154757786,-0.6835234033001878
0,0.0,0.07340975697196568,-1.2254432898518928,-0.6272084676914141
0,0.0,-0.6981152282117449,1.435089935826761,-0.27804690313896596
0,0.0,1.1697873674961858,-1.3623461154757786,-0.41575294345568464
1,0.0,-1.2666073225576369,-1.0522529682795068,-0.9634621918496509
0,0.0,-1.2666073225576369,-0.5458774566345305,-0.956582492195097
1,0.0,-0.9823612753846909,0.7472769444392853,-0.6798930731893158
0,0.0,0.032803178804401964,0.42563777580485407,0.12265638520981316
1,0.0,-0.7793283845468723,0.5740866228668993,-0.47865625593233707
1,0.0,-1.2666073225576369,-1.222144426583847,-0.9657703646979212
0,0.0,-0.49508233737392626,-0.33145134421157635,-0.5180072415785794
0,0.0,-1.1853941662225094,-1.0374080835733022,-0.9400667311351423
0,0.0,-0.7793283845468723,-1.392035884888188,-0.8671688061310275
0,0.0,0.31704922597734797,-0.17310590734539472,0.08940076863861524
0,0.0,0.4388689604800391,0.331620172665559,0.44537480451023065
1,0.0,-1.0635744317198181,0.9617030568622394,-0.7388971422135502
0,0.0,1.4946399928366956,-1.3887370216201425,-0.3604464328777087
0,0.0,1.6164597273393868,1.5785904879867383,2.666576596235673
0,0.0,1.0885742111610586,-1.4035819063263468,-0.44233054537848826
0,0.0,-0.49508233737392626,1.1447899682387617,-0.12458702289667303
0,0.0,-0.33265602470367145,-1.2452364694601654,-0.7136192881082192
0,0.0,1.0885742111610586,1.633021731909488,1.9451941480932002
0,0.0,1.6164597273393868,1.6627115013218972,2.627292838924817
0,0.0,-1.2666073225576369,-1.355748388939688,-0.9675855297533572
0,0.0,-0.2108362902009803,1.3212791530791934,0.2247762266619347
0,0.0,-0.7387218063793085,0.6004775290112627,-0.47836493314566225
0,0.0,1.575853149171823,1.441687662362852,2.342177468550592
0,0.0,-0.7793283845468723,0.5427474218204674,-0.5134805336625536
0,0.0,0.4794755386476028,0.23100484299017246,0.34928310379776684
0,0.0,0.032803178804401964,0.5971786657432174,0.22643452560146876
0,0.0,1.6164597273393868,-0.2110428349279173,0.8961856121670947
1,0.0,-1.2666073225576369,0.5955292341091949,-0.9410751561659401
1,0.0,-0.53568891554149,1.476325726677329,-0.10988642689215435
0,0.0,1.291607101998877,1.3394229010534433,2.005408327154392
1,0.0,-1.2260007443900731,-0.5227854137582123,-0.9390134872140868
0,0.0,-1.2666073225576369,-1.2072995418776427,-0.9655686796917617
0,0.0,1.1697873674961858,-1.3887370216201425,-0.4730314852049984
0,0.0,-0.1296231338658529,-1.3804898634500287,-0.7348410326452303
0,0.0,1.007361054825931,-0.10218034708241762,0.5637414936807608
0,0.0,1.6164597273393868,-0.5475268882685531,0.43033806682877945
0,0.0,1.3728202583340043,-0.17310590734539472,0.7213919401621467
0,0.0,1.3322136801664408,0.7373803546351491,1.4094963622882923
0,0.0,-0.9823612753846909,0.5988280973772401,-0.6969466609323627
1,0.0,-1.1447875880549456,0.27389006547476363,-0.8566139574753441
0,0.0,1.575853149171823,-1.22379385821787,-0.15360725433852018
0,0.0,-1.2666073225576369,-1.373892136913938,-0.9678320336497745
1,0.0,-1.1447875880549456,-0.3891814514023717,-0.8965027698046784
0,0.0,-0.819934962714436,-1.401932474692324,-0.8785752137016068
0,0.0,-0.33265602470367145,-0.3710377034281216,-0.3992820012859876
0,0.0,-0.048409977530725457,0.636765024959763,0.1640914492530373
1,0.0,-1.2666073225576369,-0.21928999309803093,-0.952145422059587
0,0.0,-0.08901655569828917,0.9254155609137397,0.24360016057015987
0,0.0,0.601295273150294,0.7736678505836487,0.8639384206266948
0,0.0,0.88554132032324,1.5225098124299656,1.604973952147159
0,0.0,0.7231150076529851,1.0441746385633757,1.1508913655014845
1,0.0,-1.2666073225576369,0.7505758077073306,-0.9389686683238293
0,0.0,1.6164597273393868,-1.372242705279915,-0.2746182580342535
0,0.0,-0.1296231338658529,-1.2105984051456882,-0.6622568398729192
1,0.0,-1.2260007443900731,-0.24568089924239467,-0.925747095697814
0,0.0,-0.9011481190495634,-1.0637989897176656,-0.8428545581662367
0,0.0,-0.5762954937090538,0.3728559635161271,-0.3915731521616668
0,0.0,-0.6575086500441811,-1.3887370216201425,-0.8494429350341155
0,0.0,1.6164597273393868,0.8165530730682395,1.8693381763320787
0,0.0,1.6164597273393868,1.5620961716465112,2.5540811816888986
0,0.0,0.35765580414491166,0.4239883441708314,0.4517839058170788
0,0.0,0.35765580414491166,0.10399860717042289,0.15783921406209117
1,0.0,-1.2666073225576369,-0.43866440042305344,-0.9551258782617225
0,0.0,0.39826238231247535,1.2256121183058752,0.9496321387993769
0,0.0,0.7637215858205487,1.0441746385633757,1.0935455954167843
1,0.0,-1.2260007443900731,0.28213722364487726,-0.9109344524676509
0,0.0,-0.007803399363161748,0.7208860382949218,0.20333038767363534
0,0.0,-0.9011481190495634,-1.385438158352097,-0.8903625818393763
0,0.0,1.413426836501568,-0.07578944093805413,0.8624369878030623
0,0.0,1.1697873674961858,1.7567291044611921,2.1640896081117043
0,0.0,0.7231150076529851,1.7319876299508514,1.6186213042306226
1,0.0,-1.2260007443900731,-0.5689694995108485,-0.9407838333792651
0,0.0,-0.048409977530725457,-0.39577917793846246,-0.2955934986748473
0,0.0,0.5200821168151665,1.6973495656363742,1.2785131555102254
0,0.0,1.1697873674961858,0.8660360220889212,1.500142567834448
0,0.0,0.7231150076529851,-1.218845563315802,-0.4411876636769175
1,0.0,1.0885742111610586,-1.401932474692324,-0.48405693220838747
0,0.0,1.575853149171823,-1.2402881745580971,-0.20019649076137752
0,0.0,1.007361054825931,-0.06919171440196314,0.5694334927434862
1,0.0,-1.2666073225576369,-1.222144426583847,-0.9657703646979212
1,0.0,-1.2666073225576369,0.2887349501809678,-0.9452433129599043
1,0.0,-1.1041810098873819,0.7769667138516945,-0.7971168806582752
1,0.0,0.8043281639881125,1.4251933460226247,1.5441098991772313
0,0.0,-0.7387218063793085,-0.22588771963412194,-0.6309060261376727
0,0.0,-1.1041810098873819,-0.37268713506214446,-0.8671912155761563
0,0.0,-1.0635744317198181,-0.2209394247320538,-0.8321652528397802
0,0.0,-0.9011481190495634,-0.3512445238198489,-0.7535753287729401
0,0.0,-1.2666073225576369,-1.2023512469755746,-0.9655014513563751
0,0.0,1.4540334146691318,-0.2440314676083718,0.6759231759957314
1,0.0,-0.5762954937090538,1.0986058824861258,-0.1791316123402684
0,0.0,-0.4138691810387989,0.4668735666554222,-0.17749572284586318
0,0.0,-0.49508233737392626,-0.5772166576809621,-0.5613471084577548
1,0.0,-1.2666073225576369,0.2689417705726953,-0.9455122263014504
1,0.0,-0.9011481190495634,-0.5607223413407348,-0.7817440012998913
0,0.0,0.11401633513952938,-0.02135819701530405,-0.07100603959361783
0,0.0,-0.37326260287123514,0.8231507996043305,-0.10704042736079178
0,0.0,-0.819934962714436,-1.3903864532541652,-0.87812702479903
0,0.0,-1.2666073225576369,-1.372242705279915,-0.9678096242046457
0,0.0,1.575853149171823,0.4685229982894448,1.4596711099317639
0,0.0,0.31704922597734797,0.4190400492687631,0.3747402334641286
1,0.0,-1.2666073225576369,0.38770084822233125,-0.943898746252174
0,0.0,-0.37326260287123514,0.10069974390237763,-0.30020984437138826
0,0.0,-1.1447875880549456,0.9419098772539669,-0.8170388773778134
0,0.0,1.4540334146691318,-0.05104796642771327,0.8647227512062041
0,0.0,0.2358360696422205,0.6598570678360807,0.4311896257436752
0,0.0,0.8043281639881125,-1.222144426583847,-0.42601646932469317
0,0.0,-0.1296231338658529,0.4520286819492176,-0.05612616802806838
0,0.0,0.6419018513178576,0.557592306526672,0.6735477748120743
0,0.0,-1.2666073225576369,-1.4052313379603696,-0.9682578131072225
0,0.0,-0.4138691810387989,0.8973752231353531,-0.13148913199635565
0,0.0,0.4388689604800391,1.7550796728271696,1.217044047521819
1,0.0,-1.1041810098873819,0.6186212769855126,-0.7906405510160406
0,0.0,0.7637215858205487,1.5901365094248971,1.5716959261308325
0,0.0,1.575853149171823,-1.3837887267180742,-0.36954466760001764
1,0.0,0.2358360696422205,0.6087246871813764,0.3939675373846729
0,0.0,0.11401633513952938,0.9781973732024667,0.4736107053725684
0,0.0,1.6164597273393868,-0.06094455623184952,0.9341920311056066
0,0.0,-1.2666073225576369,-0.5623717729747577,-0.9568065866463854
0,0.0,-0.9417546972171271,-0.43701496878903057,-0.7876152759236473
0,0.0,1.4946399928366956,-0.05929512459782689,0.8950651399106527
0,0.0,0.8043281639881125,1.3476700592235569,1.3259539508479787
0,0.0,0.11401633513952938,-1.385438158352097,-0.645516984361676
0,0.0,-0.9823612753846909,-1.4068807695943926,-0.9043012567095144
0,0.0,0.5606886949827302,1.090358724316012,1.0054316571701873
1,0.0,-1.0229678535522546,0.3959480063924449,-0.7477488730394418
1,0.0,-1.2260007443900731,0.6186212769855126,-0.9070576184603618
1,0.0,1.4540334146691318,0.4602758401193312,1.3958041913145713
1,0.0,0.4388689604800391,1.41034846131642,1.1564264984483081
0,0.0,1.4540334146691318,0.8676854537229444,1.7787816085664383
0,0.0,0.1546229133070931,1.0870598610479663,0.6211993109911054
1,0.0,1.2510005238313133,1.3707621020998753,1.982505874232718
0,0.0,1.575853149171823,0.7885127352898533,1.8125526423755995
0,0.0,1.3728202583340043,0.18482075723753646,1.0438414461210181
0,0.0,1.2510005238313133,-1.3639955471098015,-0.38162335852446205
0,0.0,0.35765580414491166,-1.372242705279915,-0.5892020487529024
1,0.0,-1.2260007443900731,0.9419098772539669,-0.9015000760684095
0,0.0,1.5352465710042593,-1.3986336114242788,-0.39267121497297997
0,0.0,-0.37326260287123514,-0.5574234780726893,-0.5301083419481526
0,0.0,0.19522949147465682,0.03142361527342293,0.044425012265034404
0,0.0,-0.6169020718766174,-0.5689694995108485,-0.671489531266001
1,0.0,-1.1447875880549456,0.7571735342434215,-0.8102039966135174
1,0.0,-0.9011481190495634,0.6070752555473538,-0.5977176379018614
0,0.0,1.291607101998877,1.4317910725587157,2.0812867083606426
0,0.0,0.39826238231247535,1.1629337162130116,0.8233773249434952
0,0.0,-1.1041810098873819,-1.373892136913938,-0.9393496288910195
0,0.0,0.35765580414491166,1.2190143917697842,0.7975616441550722
0,0.0,1.0479676329934948,-0.3809342932322581,0.31324871603059307
0,0.0,0.601295273150294,-1.3623461154757786,-0.5530332043149554
0,0.0,-0.5762954937090538,0.46357470338737694,-0.36149967679876427
1,0.0,-1.1041810098873819,1.1431405366047391,-0.7561300055176278
0,0.0,-0.37326260287123514,-0.06259398786587216,-0.346731852458859
0,0.0,-1.2666073225576369,-1.408530201228415,-0.9683026319974801
0,0.0,1.575853149171823,1.2140660968677164,2.143786650824976
0,0.0,1.6164597273393868,1.674257522760056,2.6653888956438436
0,0.0,0.032803178804401964,-1.360696683841756,-0.6675230594781963
1,0.0,-1.2260007443900731,0.7852138720218081,-0.8955391636641382
0,0.0,-0.33265602470367145,-0.8609188987328706,-0.6045301092210286
0,0.0,0.9667544766583673,1.2503535928162162,1.536737191729843
0,0.0,0.19522949147465682,1.129945083532557,0.6575698404352119
0,0.0,0.4388689604800391,0.7670701240475578,0.6644943589800233
0,0.0,-1.2666073225576369,-1.2040006786095971,-0.9655238608015041
1,0.0,-0.2920494465361077,1.4218944827545794,0.1733913689815057
0,0.0,1.1697873674961858,0.917168402743626,1.402414977627579
0,0.0,-0.6169020718766174,0.8215013679703078,-0.34482704962290767
0,0.0,0.35765580414491166,0.803357619996058,0.5196397056672049
1,0.0,-1.2666073225576369,-0.36938827179409894,-0.9541846815663112
1,0.0,-1.2666073225576369,0.9567547619601711,-0.9361674876827243
0,0.0,0.6419018513178576,1.525808675698011,1.2942894048809284
0,0.0,0.39826238231247535,-0.23413487780423556,0.07566377877463658
0,0.0,0.4794755386476028,0.9419098772539669,0.8441060616876719
0,0.0,-1.2666073225576369,-0.5887626791191212,-0.9571651377684469
0,0.0,-0.2108362902009803,1.1134507671923297,0.1862767999305884
0,0.0,-0.53568891554149,-1.3837887267180742,-0.8121536183397265
0,0.0,1.3728202583340043,0.9303638558158075,1.6969871338461742
1,0.0,0.07340975697196568,0.3992468696604906,0.15454502562815162
0,0.0,-0.37326260287123514,-1.378840431816006,-0.7908422360222002
0,0.0,-0.007803399363161748,-1.3887370216201425,-0.6971483459385222
0,0.0,-0.8605415408819997,-1.378840431816006,-0.8703509473393226
1,0.0,1.4946399928366956,1.2404570030120798,2.1638431042152875
0,0.0,1.4540334146691318,-0.19619795022171294,0.7481039987557235
0,0.0,-0.49508233737392626,-1.3903864532541652,-0.7889150237411199
0,0.0,1.6164597273393868,-1.3870875899861195,-0.31860799882216545
0,0.0,1.129180789328622,1.1068530406562394,1.6279884522944774
1,0.0,-1.2666073225576369,-1.3837887267180742,-0.9679664903205475
1,0.0,-1.2666073225576369,-1.3936853165222105,-0.9681009469913207
0,0.0,0.5606886949827302,-1.2336904480220066,-0.499048850999581
0,0.0,-0.1296231338658529,0.43223550234094504,-0.01370508839917517
0,0.0,0.7637215858205487,0.8412945475785804,1.0278635117441557
0,0.0,-0.6575086500441811,0.37615482678417234,-0.44096356922562907
0,0.0,1.5352465710042593,1.215715528501739,2.0971974144021184
0,0.0,0.31704922597734797,-1.222144426583847,-0.517626281011389
1,0.0,-0.4138691810387989,0.7076905852227398,-0.14957355421532909
0,0.0,-1.1041810098873819,-1.2386387429240744,-0.9176124671160452
0,0.0,-1.0229678535522546,0.2639934756706269,-0.7458664796486193
0,0.0,-0.1296231338658529,1.2767444989605796,0.29169082981664934
0,0.0,0.4794755386476028,-1.1924546571714383,-0.4791716731703004
0,0.0,-0.9011481190495634,-0.697625166964621,-0.775514175554074
0,0.0,-0.9011481190495634,0.7951104618259444,-0.5920704577293938
0,0.0,-0.5762954937090538,0.4536781135832402,-0.3516395209420749
0,0.0,1.4540334146691318,-0.11867466342264486,0.8049791704927179
1,0.0,1.1697873674961858,-1.4002830430583015,-0.44687966273964275
0,0.0,1.6164597273393868,0.11059633370651388,1.167451945451697
0,0.0,-1.2260007443900731,-0.2770201002888263,-0.9233268756238993
1,0.0,-0.819934962714436,-0.542578593366485,-0.7443202279347293
0,0.0,0.35765580414491166,-1.3887370216201425,-0.5737619410591319
0,0.0,-0.251442868368544,-0.5739177944129166,-0.44631942661142177
0,0.0,0.1546229133070931,-1.3524495256716424,-0.6541670301814081
0,0.0,1.6164597273393868,1.722091040146715,2.818467815318947
0,0.0,0.11401633513952938,0.9237661292797166,0.4399293093439226
0,0.0,-1.2666073225576369,-0.2242382880000993,-0.9522126503949733
0,0.0,-0.6575086500441811,1.6858035441982153,-0.1331474309358898
0,0.0,0.88554132032324,1.741884219754988,1.734433316656465
0,0.0,-0.5762954937090538,0.0974008806343319,-0.4539834568454848
0,0.0,0.1546229133070931,0.6120235504494221,0.33973668017288133
1,0.0,1.129180789328622,1.4532336838010114,1.8899324564054825
1,0.0,-1.2666073225576369,0.2540968858664907,-0.9457139113076098
0,0.0,0.8043281639881125,-1.2138972684137335,-0.4075734959836582
0,0.0,-0.9823612753846909,1.0854104294139437,-0.6364635685296248
0,0.0,1.6164597273393868,1.4400382307288293,2.43452679192654
0,0.0,1.291607101998877,-1.2254432898518928,-0.24062312977380398
0,0.0,1.129180789328622,-0.054346829695758526,0.6287064751092666
1,0.0,-0.17022971203341658,0.6334661616917172,0.02127605544694316
0,0.0,1.1697873674961858,-1.235339879656029,-0.34139840451819514
0,0.0,-0.33265602470367145,1.395503576610216,0.1411889963313634
0,0.0,-0.17022971203341658,1.024381458955103,0.2638582989666307
0,0.0,-0.08901655569828917,0.6252190035216036,0.0850085173933628
0,0.0,-1.2260007443900731,-1.3804898634500287,-0.9598542711839076
0,0.0,-1.2666073225576369,0.437183797243013,-0.9432264628983088
0,0.0,-1.0635744317198181,-1.392035884888188,-0.9316631892118274
0,0.0,-0.33265602470367145,0.2507980225984454,-0.25348615127775787
1,0.0,-1.1447875880549456,1.2965376785688525,-0.8039293519774424
1,0.0,-1.0229678535522546,1.2520030244502387,-0.6751422708220018
0,0.0,1.5352465710042593,-0.7190677782069165,0.27793143050754193
0,0.0,1.6164597273393868,0.9188178343776486,1.9762088201515144
0,0.0,0.4794755386476028,-1.3837887267180742,-0.5878126631549143
1,0.0,-0.7793283845468723,-0.19454851858769007,-0.64775792887456
1,0.0,-1.2666073225576369,-0.22588771963412194,-0.9522350598401021
0,0.0,-0.9417546972171271,0.2705912022067179,-0.7239276328674854
0,0.0,-0.33265602470367145,-0.2720718053867581,-0.38736017647744503
1,0.0,-1.2666073225576369,0.4239883441708314,-0.9434057384593395
1,0.0,-0.33265602470367145,0.6070752555473538,-0.1425818073351312
0,0.0,-1.0229678535522546,0.4569769768512859,-0.7285663880091552
1,0.0,-1.1041810098873819,1.129945083532557,-0.773676601053509
1,0.0,-0.6981152282117449,0.23595313789224082,-0.5310271291984351
0,0.0,-0.8605415408819997,-1.392035884888188,-0.8757068047251153
1,0.0,0.6419018513178576,-0.5458774566345305,-0.015520253454611251
0,0.0,1.6164597273393868,1.5390041287701928,2.610328888962286
1,0.0,-0.9823612753846909,0.7159377433928534,-0.6720945862844797
0,0.0,1.6164597273393868,0.7472769444392853,1.770893483881087
0,0.0,-0.6981152282117449,1.263549045888398,-0.3426981523356679
0,0.0,1.6164597273393868,0.8825303384291484,1.8027597148542966
0,0.0,-1.3072139007252006,-0.3067098697012355,-0.3505526628533262
